Variables = beta, theta, mach2  
 zone t=Oblique_mach1000.0 i= 100 f=point
1.000000000000000000e+00	8.305806742571970602e-01	1.288987923876950106e+02
1.898989898989899006e+00	1.580937258569776072e+00	6.824826065107694717e+01
2.797979797979798011e+00	2.330309882424904000e+00	4.635613158363072017e+01
3.696969696969697239e+00	3.079233450366320568e+00	3.507901500120259897e+01
4.595959595959596022e+00	3.827767430034737295e+00	2.820269546440318109e+01
5.494949494949494806e+00	4.575884280452966024e+00	2.357043864912910180e+01
6.393939393939394478e+00	5.323530081967041916e+00	2.023666893974015224e+01
7.292929292929293261e+00	6.070640216259175048e+00	1.772155859122877786e+01
8.191919191919192045e+00	6.817144623644515455e+00	1.575573956866586833e+01
9.090909090909091717e+00	7.562969849510131404e+00	1.417632737260776032e+01
9.989898989898989612e+00	8.308039899328633737e+00	1.287903972221783988e+01
1.088888888888888928e+01	9.052276587421433263e+00	1.179401818344393149e+01
1.178787878787878896e+01	9.795599646163774210e+00	1.087270741606856639e+01
1.268686868686868685e+01	1.053792671069404108e+01	1.008031028849880073e+01
1.358585858585858652e+01	1.127917323283046969e+01	9.391237345623260069e+00
1.448484848484848442e+01	1.201925235077925969e+01	8.786250258906513011e+00
1.538383838383838409e+01	1.275807472832622480e+01	8.250606558409730340e+00
1.628282828282828376e+01	1.349554837067924318e+01	7.772818793277984639e+00
1.718181818181818343e+01	1.423157842063579537e+01	7.343803143987396531e+00
1.808080808080807955e+01	1.496606693677490796e+01	6.956281972401028746e+00
1.897979797979797922e+01	1.569891265419288118e+01	6.604356132380897471e+00
1.987878787878787890e+01	1.643001072755014746e+01	6.283193311180910179e+00
2.077777777777777857e+01	1.715925245568297086e+01	5.988797265802335623e+00
2.167676767676767824e+01	1.788652498665085488e+01	5.717834473687772423e+00
2.257575757575757791e+01	1.861171100178036397e+01	5.467502196040622486e+00
2.347474747474747403e+01	1.933468837699217957e+01	5.235426853712948692e+00
2.437373737373737370e+01	2.005532981943769855e+01	5.019584890412643219e+00
2.527272727272727337e+01	2.077350247721143006e+01	4.818240524537976022e+00
2.617171717171717304e+01	2.148906751963304629e+01	4.629896329267270794e+00
2.707070707070707272e+01	2.220187968530213851e+01	4.453253659137306641e+00
2.796969696969696884e+01	2.291178679481120994e+01	4.287180707975159599e+00
2.886868686868686851e+01	2.361862922465269321e+01	4.130686534843339253e+00
2.976767676767676818e+01	2.432223933846667308e+01	3.982899796490416477e+00
