Variables = beta, theta, mach2  
 zone t=Oblique_mach2.0 i= 100 f=point
1.000000000000000000e+00	-8.421331123644436900e+01	0.000000000000000000e+00
1.898989898989899006e+00	-7.907591822718646313e+01	0.000000000000000000e+00
2.797979797979798011e+00	-7.405431061196459552e+01	0.000000000000000000e+00
3.696969696969697239e+00	-6.919289605570219237e+01	0.000000000000000000e+00
4.595959595959596022e+00	-6.452611141149013463e+01	0.000000000000000000e+00
5.494949494949494806e+00	-6.007776667201059695e+01	0.000000000000000000e+00
6.393939393939394478e+00	-5.586157717947832424e+01	0.000000000000000000e+00
7.292929292929293261e+00	-5.188250633900084097e+01	0.000000000000000000e+00
8.191919191919192045e+00	-4.813851050065539994e+01	0.000000000000000000e+00
9.090909090909091717e+00	-4.462234938499288717e+01	0.000000000000000000e+00
9.989898989898989612e+00	-4.132323889891189594e+01	0.000000000000000000e+00
1.088888888888888928e+01	-3.822823228955611086e+01	0.000000000000000000e+00
1.178787878787878896e+01	-3.532329751044083821e+01	7.556810325433520603e+00
1.268686868686868685e+01	-3.259410917633628202e+01	5.416568628460852075e+00
1.358585858585858652e+01	-3.002659813513774623e+01	4.486965914028392177e+00
1.448484848484848442e+01	-2.760730892230766642e+01	3.942500554226628040e+00
1.538383838383838409e+01	-2.532361273085910369e+01	3.576826671048826345e+00
1.628282828282828376e+01	-2.316381640993316537e+01	3.310636884234418709e+00
1.718181818181818343e+01	-2.111719967773048268e+01	3.106123819477748516e+00
1.808080808080807955e+01	-1.917400491350314340e+01	2.942705565156914282e+00
1.897979797979797922e+01	-1.732539729520085814e+01	2.808114168742493533e+00
1.987878787878787890e+01	-1.556340783311532050e+01	2.694538505193907252e+00
2.077777777777777857e+01	-1.388086790436576123e+01	2.596749428841695018e+00
2.167676767676767824e+01	-1.227134100479770140e+01	2.511105876992708374e+00
2.257575757575757791e+01	-1.072905537515451435e+01	2.434991165717920847e+00
2.347474747474747403e+01	-9.248839722641312378e+00	2.366475473784757977e+00
2.437373737373737370e+01	-7.826063279846843024e+00	2.304104565351806411e+00
2.527272727272727337e+01	-6.456580790612139964e+00	2.246762526379998182e+00
2.617171717171717304e+01	-5.136682589677123545e+00	2.193579729658874822e+00
2.707070707070707272e+01	-3.863049678885507543e+00	2.143869431483098165e+00
2.796969696969696884e+01	-2.632713546607831745e+00	2.097083054111102740e+00
2.886868686868686851e+01	-1.443020393038661364e+00	2.052777991370563271e+00
2.976767676767676818e+01	-2.915993872080117066e-01	2.010594005688821628e+00
3.066666666666666785e+01	8.236654252261369491e-01	1.970235642613135330e+00
3.156565656565656752e+01	1.904659932713996140e+00	1.931458938703237704e+00
3.246464646464646364e+01	2.953061834175402467e+00	1.894061243987433585e+00
3.336363636363636687e+01	3.970359900424294874e+00	1.857873337993639407e+00
3.426262626262626299e+01	4.957870910314732704e+00	1.822753257941446714e+00
3.516161616161615910e+01	5.916754521448146953e+00	1.788581421043822228e+00
3.606060606060606233e+01	6.848026306676751496e+00	1.755256736131050266e+00
3.695959595959595845e+01	7.752569160943589388e+00	1.722693479543195405e+00
3.785858585858586167e+01	8.631143258557216313e+00	1.690818767157215685e+00
3.875757575757575779e+01	9.484394718916453471e+00	1.659570495575400040e+00
3.965656565656565391e+01	1.031286311894962537e+01	1.628895655623327832e+00
4.055555555555555713e+01	1.111698797300043751e+01	1.598748943593912619e+00
4.145454545454545325e+01	1.189711428542691607e+01	1.569091612337127017e+00
4.235353535353535648e+01	1.265349726761012761e+01	1.539890516873104298e+00
4.325252525252525260e+01	1.338630629922535142e+01	1.511117318786889596e+00
4.415151515151515582e+01	1.409562820335243671e+01	1.482747821022763812e+00
4.505050505050505194e+01	1.478146989614866591e+01	1.454761410395006171e+00
4.594949494949494806e+01	1.544376046425682958e+01	1.427140589578515639e+00
4.684848484848485128e+01	1.608235271677231637e+01	1.399870583837034888e+00
4.774747474747474740e+01	1.669702425337244023e+01	1.372939010511550428e+00
4.864646464646465063e+01	1.728747808606807013e+01	1.346335601493344969e+00
4.954545454545454675e+01	1.785334284895101220e+01	1.320051970670580666e+00
5.044444444444444287e+01	1.839417262828575517e+01	1.294081419759461671e+00
5.134343434343434609e+01	1.890944644436495281e+01	1.268418777083696547e+00
5.224242424242424221e+01	1.939856741678482877e+01	1.243060264804980442e+00
5.314141414141414543e+01	1.986086164629784889e+01	1.218003390875696423e+00
5.404040404040404155e+01	2.029557684930583861e+01	1.193246862616408110e+00
5.493939393939393767e+01	2.070188078554761546e+01	1.168790519340895395e+00
5.583838383838384090e+01	2.107885952583098543e+01	1.144635281880631350e+00
5.673737373737373701e+01	2.142551561503313096e+01	1.120783117214265046e+00
