Variables = mach, nu  
 zone t=Prandtl-Meyer i= 500 f=point
1.000000000000000000e+00	0.000000000000000000e+00
1.098196392785571129e+00	1.508808521850077300e+00
1.196392785571142259e+00	4.080033922268103908e+00
1.294589178356713388e+00	7.184929145255757987e+00
1.392785571142284518e+00	1.062726817499271803e+01
1.490981963927855647e+00	1.429593977244565295e+01
1.589178356713426776e+00	1.811910988271469591e+01
1.687374749498998128e+00	2.204683849547269148e+01
1.785571142284569035e+00	2.604273234749663857e+01
1.883767535070140386e+00	3.007937365272259456e+01
1.981963927855711294e+00	3.413559307972173684e+01
2.080160320641282645e+00	3.819474044854718642e+01
2.178356713426853553e+00	4.224353591713286704e+01
2.276553106212424904e+00	4.627127791335858120e+01
2.374749498997996255e+00	5.026927993838801001e+01
2.472945891783567163e+00	5.423045942075157910e+01
2.571142284569138070e+00	5.814903057784203355e+01
2.669338677354709422e+00	6.202027022489104979e+01
2.767535070140280773e+00	6.584033588233334910e+01
2.865731462925851680e+00	6.960612212112856412e+01
2.963927855711422588e+00	7.331514537023792855e+01
3.062124248496993939e+00	7.696545026284063340e+01
3.160320641282565290e+00	8.055553253598431240e+01
3.258517034068136198e+00	8.408427483914697120e+01
3.356713426853707549e+00	8.755089274969130031e+01
3.454909819639278457e+00	9.095488896530035561e+01
3.553106212424849808e+00	9.429601412905877567e+01
3.651302605210420715e+00	9.757423309787805010e+01
3.749498997995992067e+00	1.007896957274612788e+02
3.847695390781562974e+00	1.039427114431369006e+02
3.945891783567134325e+00	1.070337270139270771e+02
4.044088176352705233e+00	1.100633070600456023e+02
4.142284569138276140e+00	1.130321169108607791e+02
4.240480961923847936e+00	1.159409074978350418e+02
4.338677354709418843e+00	1.187905020198984545e+02
4.436873747494990639e+00	1.215817841606629628e+02
4.535070140280561546e+00	1.243156876704477156e+02
4.633266533066132453e+00	1.269931871532154304e+02
4.731462925851703361e+00	1.296152899206566076e+02
4.829659318637274268e+00	1.321830287939096422e+02
4.927855711422845175e+00	1.346974557485933133e+02
5.026052104208416971e+00	1.371596363115883719e+02
5.124248496993987878e+00	1.395706446288201050e+02
5.222444889779558785e+00	1.419315591325415085e+02
5.320641282565130581e+00	1.442434587445798400e+02
5.418837675350701488e+00	1.465074195589239139e+02
5.517034068136272396e+00	1.487245119530651607e+02
5.615230460921843303e+00	1.508957980828078576e+02
5.713426853707415098e+00	1.530223297199468107e+02
5.811623246492986006e+00	1.551051463963617039e+02
5.909819639278556913e+00	1.571452738217728893e+02
6.008016032064128709e+00	1.591437225457031559e+02
6.106212424849699616e+00	1.611014868371446198e+02
6.204408817635270523e+00	1.630195437580815963e+02
6.302605210420841431e+00	1.648988524094027923e+02
6.400801603206413226e+00	1.667403533298833338e+02
6.498997995991984133e+00	1.685449680308492191e+02
6.597194388777555041e+00	1.703135986508826818e+02
6.695390781563125948e+00	1.720471277165018194e+02
6.793587174348697744e+00	1.737464179961681907e+02
6.891783567134268651e+00	1.754123124362631927e+02
6.989979959919839558e+00	1.770456341688321515e+02
7.088176352705410466e+00	1.786471865819457605e+02
7.186372745490982261e+00	1.802177534444742264e+02
7.284569138276553169e+00	1.817580990779248964e+02
7.382765531062124076e+00	1.832689685687703331e+02
7.480961923847695871e+00	1.847510880153851360e+02
7.579158316633266779e+00	1.862051648043457703e+02
7.677354709418837686e+00	1.876318879114115816e+02
7.775551102204408593e+00	1.890319282230188378e+02
7.873747494989980389e+00	1.904059388745812953e+02
7.971943887775551296e+00	1.917545556023052598e+02
8.070140280561123092e+00	1.930783971056040400e+02
8.168336673346693999e+00	1.943780654175307347e+02
8.266533066132264906e+00	1.956541462809533698e+02
8.364729458917835814e+00	1.969072095284668080e+02
8.462925851703406721e+00	1.981378094642825829e+02
8.561122244488977628e+00	1.993464852465541526e+02
8.659318637274548536e+00	2.005337612687949616e+02
8.757515030060119443e+00	2.017001475392198984e+02
8.855711422845690350e+00	2.028461400570005537e+02
8.953907815631263034e+00	2.039722211845648019e+02
9.052104208416833941e+00	2.050788600151964260e+02
9.150300601202404849e+00	2.061665127353051048e+02
9.248496993987975756e+00	2.072356229808336536e+02
9.346693386773546663e+00	2.082866221873621839e+02
9.444889779559117571e+00	2.093199299335455521e+02
9.543086172344690254e+00	2.103359542775912132e+02
9.641282565130261162e+00	2.113350920865472347e+02
9.739478957915832069e+00	2.123177293582249376e+02
9.837675350701402976e+00	2.132842415356290076e+02
9.935871743486973884e+00	2.142349938138102914e+02
1.003406813627254479e+01	2.151703414390942442e+02
1.013226452905811570e+01	2.160906300006714673e+02
1.023046092184368661e+01	2.169961957145636404e+02
1.032865731462925929e+01	2.178873657000038406e+02
1.042685370741483020e+01	2.187644582482924136e+02
1.052505010020040110e+01	2.196277830842066692e+02
1.062324649298597201e+01	2.204776416200591598e+02
1.072144288577154292e+01	2.213143272025119188e+02
1.081963927855711383e+01	2.221381253522675649e+02
1.091783567134268473e+01	2.229493139967634647e+02
1.101603206412825742e+01	2.237481636960065430e+02
1.111422845691382832e+01	2.245349378616919012e+02
1.121242484969939923e+01	2.253098929697503650e+02
1.131062124248497014e+01	2.260732787664780119e+02
1.140881763527054105e+01	2.268253384683997353e+02
1.150701402805611195e+01	2.275663089560236472e+02
1.160521042084168286e+01	2.282964209616418145e+02
1.170340681362725377e+01	2.290158992513344174e+02
1.180160320641282645e+01	2.297249628013337031e+02
1.189979959919839736e+01	2.304238249689034603e+02
1.199799599198396827e+01	2.311126936578879736e+02
1.209619238476953917e+01	2.317917714790837636e+02
1.219438877755511008e+01	2.324612559055842667e+02
1.229258517034068099e+01	2.331213394232455016e+02
1.239078156312625190e+01	2.337722096764204593e+02
1.248897795591182458e+01	2.344140496091026193e+02
1.258717434869739549e+01	2.350470376016210423e+02
1.268537074148296639e+01	2.356713476030242589e+02
1.278356713426853730e+01	2.362871492592855986e+02
1.288176352705410821e+01	2.368946080374627456e+02
1.297995991983967912e+01	2.374938853459390771e+02
1.307815631262525002e+01	2.380851386508699363e+02
1.317635270541082093e+01	2.386685215889577023e+02
1.327454909819639362e+01	2.392441840766709902e+02
1.337274549098196452e+01	2.398122724160243138e+02
1.347094188376753543e+01	2.403729293970302479e+02
1.356913827655310634e+01	2.409262943969303592e+02
1.366733466933867724e+01	2.414725034763114593e+02
1.376553106212424815e+01	2.420116894722092127e+02
1.386372745490981906e+01	2.425439820882972981e+02
1.396192384769539174e+01	2.430695079822574769e+02
1.406012024048096265e+01	2.435883908504250144e+02
1.415831663326653356e+01	2.441007515097974476e+02
1.425651302605210446e+01	2.446067079774952049e+02
1.435470941883767537e+01	2.451063755477576365e+02
1.445290581162324628e+01	2.455998668665548621e+02
1.455110220440881719e+01	2.460872920038975451e+02
1.464929859719438809e+01	2.465687585239163866e+02
1.474749498997996078e+01	2.470443715527890163e+02
1.484569138276553169e+01	2.475142338445829751e+02
1.494388777555110259e+01	2.479784458450851048e+02
1.504208416833667350e+01	2.484371057536835679e+02
1.514028056112224441e+01	2.488903095833660188e+02
1.523847695390781531e+01	2.493381512188975933e+02
1.533667334669338622e+01	2.497807224732375175e+02
1.543486973947895891e+01	2.502181131422532303e+02
1.553306613226452981e+01	2.506504110577874656e+02
1.563126252505010072e+01	2.510777021391326400e+02
1.572945891783567163e+01	2.515000704429650114e+02
1.582765531062124253e+01	2.519175982117890271e+02
1.592585170340681344e+01	2.523303659209403520e+02
1.602404809619238435e+01	2.527384523241948386e+02
1.612224448897795526e+01	2.531419344980293147e+02
1.622044088176352972e+01	2.535408878845777565e+02
1.631863727454909707e+01	2.539353863333243169e+02
1.641683366733467153e+01	2.543255021415766066e+02
1.651503006012023889e+01	2.547113060937556099e+02
1.661322645290581335e+01	2.550928674995434449e+02
1.671142284569138070e+01	2.554702542309234161e+02
1.680961923847695516e+01	2.558435327581494505e+02
1.690781563126252607e+01	2.562127681846786800e+02
1.700601202404809698e+01	2.565780242811003973e+02
1.710420841683366788e+01	2.569393635180932733e+02
1.720240480961923879e+01	2.572968470984428677e+02
1.730060120240480970e+01	2.576505349881473421e+02
1.739879759519038060e+01	2.580004859466423000e+02
1.749699398797595151e+01	2.583467575561711556e+02
1.759519038076152242e+01	2.586894062503287728e+02
1.769338677354709333e+01	2.590284873418042366e+02
1.779158316633266423e+01	2.593640550493473711e+02
1.788977955911823514e+01	2.596961625239841283e+02
1.798797595190380605e+01	2.600248618745036993e+02
1.808617234468938051e+01	2.603502041922399712e+02
1.818436873747495142e+01	2.606722395751700105e+02
1.828256513026052232e+01	2.609910171513491832e+02
1.838076152304609323e+01	2.613065851017051386e+02
1.847895791583166414e+01	2.616189906822093008e+02
1.857715430861723505e+01	2.619282802454447392e+02
1.867535070140280595e+01	2.622344992615904289e+02
1.877354709418837686e+01	2.625376923388373598e+02
1.887174348697394777e+01	2.628379032432558233e+02
1.896993987975951867e+01	2.631351749181300761e+02
1.906813627254508958e+01	2.634295495027743073e+02
1.916633266533066049e+01	2.637210683508503735e+02
1.926452905811623140e+01	2.640097720481959414e+02
1.936272545090180230e+01	2.642957004301838424e+02
1.946092184368737321e+01	2.645788925986217919e+02
1.955911823647294767e+01	2.648593869382096386e+02
1.965731462925851858e+01	2.651372211325648891e+02
1.975551102204408949e+01	2.654124321798302049e+02
1.985370741482966039e+01	2.656850564078763455e+02
1.995190380761523130e+01	2.659551294891097086e+02
2.005010020040080221e+01	2.662226864548991898e+02
2.014829659318637312e+01	2.664877617096305471e+02
2.024649298597194402e+01	2.667503890444019703e+02
2.034468937875751493e+01	2.670106016503686988e+02
2.044288577154308584e+01	2.672684321317485114e+02
2.054108216432865675e+01	2.675239125184975819e+02
2.063927855711422765e+01	2.677770742786653955e+02
2.073747494989979856e+01	2.680279483304390169e+02
2.083567134268536947e+01	2.682765650538846671e+02
2.093386773547094037e+01	2.685229543023958172e+02
2.103206412825651483e+01	2.687671454138564968e+02
2.113026052104208574e+01	2.690091672215260701e+02
2.122845691382765665e+01	2.692490480646559945e+02
2.132665330661322756e+01	2.694868157988437360e+02
2.142484969939879846e+01	2.697224978061327079e+02
2.152304609218436937e+01	2.699561210048650537e+02
2.162124248496994028e+01	2.701877118592927900e+02
2.171943887775551119e+01	2.704172963889567995e+02
2.181763527054108209e+01	2.706449001778370302e+02
2.191583166332665300e+01	2.708705483832828236e+02
2.201402805611222391e+01	2.710942657447271245e+02
2.211222444889779482e+01	2.713160765921928146e+02
2.221042084168336572e+01	2.715360048545946938e+02
2.230861723446893663e+01	2.717540740678439306e+02
2.240681362725450754e+01	2.719703073827607795e+02
2.250501002004008200e+01	2.721847275727989199e+02
2.260320641282565290e+01	2.723973570415883501e+02
2.270140280561122381e+01	2.726082178303008163e+02
2.279959919839679472e+01	2.728173316248429501e+02
2.289779559118236563e+01	2.730247197628810341e+02
2.299599198396793653e+01	2.732304032407025716e+02
2.309418837675350744e+01	2.734344027199190350e+02
2.319238476953907835e+01	2.736367385340134888e+02
2.329058116232464926e+01	2.738374306947371224e+02
2.338877755511022016e+01	2.740364988983597527e+02
2.348697394789579107e+01	2.742339625317763421e+02
2.358517034068136198e+01	2.744298406784755002e+02
2.368336673346693289e+01	2.746241521243710508e+02
2.378156312625250379e+01	2.748169153635026305e+02
2.387975951903807470e+01	2.750081486036074239e+02
2.397795591182364916e+01	2.751978697715653652e+02
2.407615230460922007e+01	2.753860965187245142e+02
2.417434869739479097e+01	2.755728462261052982e+02
2.427254509018036188e+01	2.757581360094897036e+02
2.437074148296593279e+01	2.759419827243982013e+02
2.446893787575150370e+01	2.761244029709548045e+02
2.456713426853707460e+01	2.763054130986467953e+02
2.466533066132264551e+01	2.764850292109784391e+02
2.476352705410821642e+01	2.766632671700234027e+02
2.486172344689378733e+01	2.768401426008774138e+02
2.495991983967935823e+01	2.770156708960140008e+02
2.505811623246492914e+01	2.771898672195467270e+02
2.515631262525050005e+01	2.773627465113973471e+02
2.525450901803607096e+01	2.775343234913758579e+02
2.535270541082164186e+01	2.777046126631722132e+02
2.545090180360721632e+01	2.778736283182621492e+02
2.554909819639278723e+01	2.780413845397307000e+02
2.564729458917835814e+01	2.782078952060130632e+02
2.574549098196392904e+01	2.783731739945573054e+02
2.584368737474949995e+01	2.785372343854088513e+02
2.594188376753507086e+01	2.787000896647195418e+02
2.604008016032064177e+01	2.788617529281834209e+02
2.613827655310621267e+01	2.790222370844002171e+02
2.623647294589178358e+01	2.791815548581681696e+02
2.633466933867735449e+01	2.793397187937096646e+02
2.643286573146292540e+01	2.794967412578286030e+02
2.653106212424849630e+01	2.796526344430027393e+02
2.662925851703406721e+01	2.798074103704132085e+02
2.672745490981963812e+01	2.799610808929108430e+02
2.682565130260520903e+01	2.801136576979217239e+02
2.692384769539078349e+01	2.802651523102940700e+02
2.702204408817635439e+01	2.804155760950869194e+02
2.712024048096192530e+01	2.805649402603014551e+02
2.721843687374749621e+01	2.807132558595583305e+02
2.731663326653306711e+01	2.808605337947203680e+02
2.741482965931863802e+01	2.810067848184618811e+02
2.751302605210420893e+01	2.811520195367882593e+02
2.761122244488977984e+01	2.812962484115029156e+02
2.770941883767535074e+01	2.814394817626271106e+02
2.780761523046092165e+01	2.815817297707707212e+02
2.790581162324649256e+01	2.817230024794558290e+02
2.800400801603206347e+01	2.818633097973953454e+02
2.810220440881763437e+01	2.820026615007261057e+02
2.820040080160320528e+01	2.821410672351981361e+02
2.829859719438877619e+01	2.822785365183216868e+02
2.839679358717435065e+01	2.824150787414717456e+02
2.849498997995992156e+01	2.825507031719517386e+02
2.859318637274549246e+01	2.826854189550177239e+02
2.869138276553106337e+01	2.828192351158630800e+02
2.878957915831663428e+01	2.829521605615644830e+02
2.888777555110220518e+01	2.830842040829916186e+02
2.898597194388777609e+01	2.832153743566796038e+02
2.908416833667334700e+01	2.833456799466652001e+02
2.918236472945891791e+01	2.834751293062890909e+02
2.928056112224448881e+01	2.836037307799633140e+02
2.937875751503005972e+01	2.837314926049053838e+02
2.947695390781563063e+01	2.838584229128395577e+02
2.957515030060120154e+01	2.839845297316664414e+02
2.967334669338677244e+01	2.841098209871007043e+02
2.977154308617234335e+01	2.842343045042784411e+02
2.986973947895791781e+01	2.843579880093352017e+02
2.996793587174348872e+01	2.844808791309530989e+02
3.006613226452905963e+01	2.846029854018808010e+02
3.016432865731463053e+01	2.847243142604247623e+02
3.026252505010020144e+01	2.848448730519124865e+02
3.036072144288577235e+01	2.849646690301298122e+02
3.045891783567134325e+01	2.850837093587311415e+02
3.055711422845691416e+01	2.852020011126246573e+02
3.065531062124248507e+01	2.853195512793308808e+02
3.075350701402805598e+01	2.854363667603180374e+02
3.085170340681362688e+01	2.855524543723124111e+02
3.094989979959919779e+01	2.856678208485855066e+02
3.104809619238476870e+01	2.857824728402171104e+02
3.114629258517033961e+01	2.858964169173366372e+02
3.124448897795591051e+01	2.860096595703418529e+02
3.134268537074148497e+01	2.861222072110959402e+02
3.144088176352705588e+01	2.862340661741022245e+02
3.153907815631262679e+01	2.863452427176600850e+02
3.163727454909819770e+01	2.864557430249984691e+02
3.173547094188376860e+01	2.865655732053901374e+02
3.183366733466933951e+01	2.866747392952461837e+02
3.193186372745491042e+01	2.867832472591917394e+02
3.203006012024047777e+01	2.868911029911218407e+02
3.212825651302605223e+01	2.869983123152399003e+02
3.222645290581162669e+01	2.871048809870775358e+02
3.232464929859719405e+01	2.872108146944963210e+02
3.242284569138276140e+01	2.873161190586729958e+02
