Variables = mach, cp 
 zone t=Shockwave i= 200 f=point
5.000000000000000000e-01	1.467746199736264678e+01
5.477386934673367236e-01	5.136650384572996941e+00
5.954773869346733361e-01	2.736317519266184384e+00
6.432160804020100597e-01	1.846864304180438010e+00
6.909547738693466723e-01	1.466184406206016089e+00
7.386934673366833959e-01	1.297149186609494187e+00
7.864321608040201195e-01	1.226939470306784852e+00
8.341708542713568431e-01	1.205980038837001667e+00
8.819095477386934556e-01	1.210326224252629146e+00
9.296482412060300682e-01	1.227651844868505870e+00
9.773869346733667918e-01	1.251334666593113765e+00
1.025125628140703515e+00	1.277721909114885479e+00
1.072864321608040239e+00	1.304775825458537541e+00
1.120603015075376963e+00	1.331365991590809150e+00
1.168341708542713686e+00	1.356883587938235269e+00
1.216080402010050188e+00	1.381024022165683096e+00
1.263819095477386911e+00	1.403661145683148259e+00
1.311557788944723635e+00	1.424772972219330303e+00
1.359296482412060136e+00	1.444397153816852963e+00
1.407035175879396860e+00	1.462604040099535041e+00
1.454773869346733584e+00	1.479480318420177465e+00
1.502512562814070307e+00	1.495119113544055578e+00
1.550251256281407031e+00	1.509614073330992845e+00
1.597989949748743754e+00	1.523055931186490408e+00
1.645728643216080478e+00	1.535530611748422647e+00
1.693467336683416979e+00	1.547118295987763403e+00
1.741206030150753703e+00	1.557893077554049377e+00
1.788944723618090427e+00	1.567922976903219912e+00
1.836683417085427150e+00	1.577270164807283770e+00
1.884422110552763874e+00	1.585991301035599488e+00
1.932160804020100375e+00	1.594137928757009881e+00
1.979899497487437099e+00	1.601756887612207247e+00
2.027638190954773822e+00	1.608890722873988821e+00
2.075376884422110546e+00	1.615578077452976657e+00
2.123115577889447270e+00	1.621854059511256274e+00
2.170854271356783549e+00	1.627750582273599145e+00
2.218592964824120273e+00	1.633296675027884781e+00
2.266331658291456996e+00	1.638518765775651032e+00
2.314070351758793720e+00	1.643440936854300594e+00
2.361809045226130443e+00	1.648085155318086192e+00
2.409547738693467167e+00	1.652471480077416732e+00
2.457286432160803891e+00	1.656618247848576475e+00
2.505025125628140614e+00	1.660542239920810070e+00
2.552763819095477338e+00	1.664258831645462067e+00
2.600502512562814061e+00	1.667782126419149469e+00
2.648241206030150785e+00	1.671125075786848324e+00
2.695979899497487509e+00	1.674299587142167089e+00
2.743718592964824232e+00	1.677316620357608867e+00
2.791457286432160956e+00	1.680186274541018765e+00
2.839195979899497235e+00	1.682917865987851425e+00
2.886934673366833959e+00	1.685519998283102394e+00
2.934673366834170682e+00	1.688000625401849808e+00
2.982412060301507406e+00	1.690367108563063159e+00
3.030150753768844130e+00	1.692626267506875282e+00
3.077889447236180853e+00	1.694784426790329590e+00
3.125628140703517577e+00	1.696847457629746758e+00
3.173366834170854300e+00	1.698820815758509628e+00
3.221105527638191024e+00	1.700709575716585098e+00
3.268844221105527748e+00	1.702518461941580741e+00
3.316582914572864027e+00	1.704251876990040993e+00
3.364321608040200751e+00	1.705913927181344603e+00
3.412060301507537474e+00	1.707508445924417861e+00
3.459798994974874198e+00	1.709039014959081504e+00
3.507537688442210921e+00	1.710508983718696641e+00
3.555276381909547645e+00	1.711921486998551956e+00
3.603015075376884369e+00	1.713279461094705747e+00
3.650753768844221092e+00	1.714585658560599635e+00
3.698492462311557816e+00	1.715842661713221418e+00
3.746231155778894539e+00	1.717052895006914603e+00
3.793969849246231263e+00	1.718218636380709929e+00
3.841708542713567542e+00	1.719342027674221063e+00
3.889447236180904266e+00	1.720425084197498622e+00
3.937185929648240990e+00	1.721469703531653295e+00
3.984924623115577713e+00	1.722477673629397854e+00
4.032663316582913993e+00	1.723450680277820002e+00
4.080402010050251604e+00	1.724390313979621281e+00
4.128140703517587440e+00	1.725298076303571460e+00
4.175879396984925052e+00	1.726175385750069458e+00
4.223618090452260887e+00	1.727023583173332266e+00
4.271356783919598499e+00	1.727843936797799129e+00
4.319095477386934334e+00	1.728637646862839272e+00
4.366834170854271058e+00	1.729405849926677119e+00
