# Restart data (ECEF, cartesian system)
# Iteration, Elapsed time
# 1729 0.0
-3772365.4475379265 3000674.9677683734 4388053.261258401 -4513.2311156227415 -5673.9091371800005 0.0
-3776876.390784947 2994999.243846231 4388050.100130035 -4508.654391117615 -5677.537464384155 -6.322255444696092
-3781382.7543462366 2989319.895325609 4388040.616751349 -4504.071744836624 -5681.158333579132 -12.644499379738887
-3785884.5323020485 2983636.9296662 4388024.811137631 -4499.483180839724 -5684.771741393605 -18.96672424510025
-3790381.7187366984 2977950.3543310706 4388002.683311733 -4494.8887031903205 -5688.377684460152 -25.2889224804448
-3794874.3077385672 2972260.17678665 4387974.233304067 -4490.288315955267 -5691.976159415237 -31.611086525126826
-3799362.2934001037 2966566.40450273 4387939.461152601 -4485.682023204861 -5695.5671628992095 -37.93320881818716
-3803845.669817829 2960869.0449524606 4387898.366902868 -4481.069829012852 -5699.150691556286 -44.25528179835003
-3808324.431092341 2955168.105612344 4387850.950607962 -4476.451737456434 -5702.726742034545 -50.577297904019844
-3812798.5713283136 2949463.593962234 4387797.212328539 -4471.8277526162465 -5706.2953109859145 -56.899249573277956
-3817268.084634506 2943755.5174853294 4387737.152132816 -4467.197878576375 -5709.856395066161 -63.22112924387936
-3821732.965123762 2938043.8836681726 4387670.770096571 -4462.562119424353 -5713.409990934875 -69.54292935324939
-3826193.2069130144 2932328.700000643 4387598.066303151 -4457.920479251155 -5716.956095255466 -75.86464233848031
-3830648.8041232885 2926609.9739759555 4387519.040843456 -4453.272962151198 -5720.494704695145 -82.1862606363279
-3835099.750879707 2920887.713090656 4387433.693815961 -4448.619572222344 -5724.025815924916 -88.50777668320804
-3839546.0413114903 2915161.9248446175 4387342.025326694 -4443.960313565892 -5727.549425619563 -94.82918291519306
-3843987.669551964 2909432.6167410356 4387244.035489256 -4439.295190286581 -5731.065530457635 -101.15047176800823
-3848424.629738558 2903699.7962864265 4387139.7244248055 -4434.624206492585 -5734.574127121435 -107.4716356770281
-3852856.9160128147 2897963.4709906224 4387029.092262071 -4429.9473662955115 -5738.075212297004 -113.79266707727284
-3857284.5225203866 2892223.6483667656 4386912.1391373435 -4425.2646738104 -5741.5687826741105 -120.11355840340433
-3861707.4434110452 2886480.3359313095 4386788.865194478 -4420.576133155717 -5745.05483494623 -126.43430208972245
-3866125.672838682 2880733.5412040097 4386659.2705849 -4415.881748453354 -5748.533365810534 -132.75489057016108
-3870539.204961311 2874983.2717079245 4386523.355467595 -4411.1815238286235 -5752.004371967872 -139.07531627828413
-3874948.0339410743 2869229.5349694085 4386381.1200091215 -4406.475463410254 -5755.467850122759 -145.39557164728146
-3879352.153944244 2863472.338518111 4386232.564383603 -4401.763571330384 -5758.923796983349 -151.71564910996463
-3883751.559141226 2857711.68988697 4386077.688772727 -4397.045851724564 -5762.372209261429 -158.03554109876276
-3888146.243706564 2851947.596612211 4385916.4933657525 -4392.322308731738 -5765.813083672389 -164.35524004571806
-3892536.201818941 2846180.0662333416 4385748.9783595055 -4387.59294649425 -5769.246416935211 -170.6747383824813
-3896921.4276611856 2840409.1062931493 4385575.14395838 -4382.857769157833 -5772.672205772441 -176.99402854030748
-3901301.915420273 2834634.7243376975 4385394.99037434 -4378.116780871598 -5776.090446910177 -183.31310295005082
-3905677.6592873293 2828856.92791632 4385208.517826919 -4373.369985788032 -5779.501137078038 -189.63195404216017
-3910048.6534576346 2823075.7245816207 4385015.726543219 -4368.617388062986 -5782.904273009147 -195.95057424667388
-3914414.8921306273 2817291.1218894687 4384816.616757912 -4363.858991855666 -5786.299851440105 -202.26895599321486
-3918776.369509906 2811503.1273989943 4384611.188713242 -4359.094801328631 -5789.687869110967 -208.58709171098528
-3923133.0798032335 2805711.7486725864 4384399.442659024 -4354.324820647769 -5793.068322765214 -214.9049738287612
-3927485.0172225405 2799916.9932758873 4384181.378852641 -4349.549053982301 -5796.44120914973 -221.222594774887
-3931832.175983927 2794118.868777793 4383956.997559055 -4344.767505504761 -5799.806525014769 -227.53994697726972
-3936174.550307671 2788317.3827504464 4383726.299050792 -4339.9801793909855 -5803.1642671139325 -233.85702286337306
-3940512.1344182235 2782512.5427692346 4383489.283607958 -4335.187079820101 -5806.514432204132 -240.1738148602116
-3944844.9225442195 2776704.356412788 4383245.951518226 -4330.388210974511 -5809.857017045564 -246.4903153943442
-3949172.908918476 2770892.831262972 4382996.303076847 -4325.583577039883 -5813.192018401672 -252.8065168918678
-3953496.0877779988 2765077.97490489 4382740.338586646 -4320.773182205132 -5816.519433039118 -259.1224117784107
-3957814.4533639834 2759259.7949268767 4382478.05835802 -4315.957030662404 -5819.839257727743 -265.4379924791255
